DATE_CHARGEMENT,DATE_RELEVEE,DATE_DEMARRAGE,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,PANNE
12/13/2019 8:00,12/13/2019 8:00,12/13/2019 8:00,0.0006,-0.0001,518.67,642.16,1578.91,1402.7,554.07,2388.05,9056.63,47.3,522.32,2388.05,8136.08,8.3889,392,39.05,23.4122,76.555,0
12/13/2019 9:00,12/13/2019 9:00,12/13/2019 9:00,-0.0005,0.0001,518.67,642.05,1583.88,1393.56,554.41,2388.01,9050.78,47.19,522.41,2388.04,8138.47,8.4082,392,38.99,23.3624,76.555,0
12/13/2019 10:00,12/13/2019 10:00,12/13/2019 10:00,-0.0029,0,518.67,641.73,1585.66,1406.74,553.97,2388.01,9062.01,47.3,521.82,2388,8136.57,8.4334,392,38.96,23.277,76.555,0
12/13/2019 11:00,12/13/2019 11:00,12/13/2019 11:00,0.002,0.0002,518.67,642.12,1584.42,1408.87,554.83,2388.03,9059.21,47.13,521.66,2388.04,8135.57,8.3749,392,39,23.4509,76.555,0
12/13/2019 12:00,12/13/2019 12:00,12/13/2019 12:00,-0.0006,0,518.67,642.49,1590.79,1396.52,554.41,2387.98,9058.83,47.25,521.89,2388.05,8139.67,8.4217,391,38.9,23.5136,76.555,0
12/13/2019 13:00,12/13/2019 13:00,12/13/2019 13:00,0.0025,0.0004,518.67,642.39,1590.98,1395.71,553.52,2387.99,9058.19,47.39,522.69,2388.02,8139.96,8.3908,391,38.97,23.372,76.555,0
12/13/2019 14:00,12/13/2019 14:00,12/13/2019 14:00,0.0008,0.0002,518.67,641.94,1588.61,1397.85,553.84,2388.02,9051.34,47.32,521.59,2388.05,8138.73,8.4025,390,39,23.2788,76.555,0
12/13/2019 15:00,12/13/2019 15:00,12/13/2019 15:00,-0.0011,-0.0001,518.67,642.02,1582.15,1396.13,554.81,2388.05,9042.97,47.34,521.13,2388.05,8138.62,8.3913,392,39.04,23.3747,76.555,0
12/13/2019 16:00,12/13/2019 16:00,12/13/2019 16:00,-0.0004,-0.0005,518.67,642.28,1587.95,1404.65,554.58,2388,9059.91,47.29,521.82,2387.97,8138.43,8.4049,392,39.07,23.3149,76.555,0
12/13/2019 17:00,12/13/2019 17:00,12/13/2019 17:00,0.0007,0,518.67,642.58,1590.21,1395.47,554.65,2388.06,9051.34,47.28,522.19,2388.05,8133.45,8.4177,392,38.94,23.3906,76.555,0
12/13/2019 18:00,12/13/2019 18:00,12/13/2019 18:00,-0.0005,0,518.67,642.66,1587.33,1398.12,554.33,2388.09,9051,47.25,521.65,2388.03,8137.57,8.433,391,38.92,23.3412,76.555,0
12/13/2019 19:00,12/13/2019 19:00,12/13/2019 19:00,0,0.0002,518.67,642.32,1586.76,1398.33,554.62,2388.04,9053.52,47.24,522.04,2388.03,8133.58,8.4244,391,39.03,23.3275,76.555,0
12/13/2019 20:00,12/13/2019 20:00,12/13/2019 20:00,-0.0008,-0.0001,518.67,642.31,1587.55,1399.32,554.3,2388.01,9055.29,47.33,522.13,2388.02,8135.89,8.3834,392,38.91,23.3388,76.555,0
12/13/2019 21:00,12/13/2019 21:00,12/13/2019 21:00,-0.0015,0.0001,518.67,642.32,1584.71,1398.09,554.16,2388.07,9052.1,47.3,522.27,2388.03,8136.07,8.3994,391,39.05,23.3559,76.555,0
12/13/2019 22:00,12/13/2019 22:00,12/13/2019 22:00,0.0012,0.0004,518.67,642.23,1586.7,1399.5,554.57,2388.11,9057.26,47.34,521.89,2388.06,8134.15,8.3957,393,38.97,23.282,76.555,0
12/13/2019 23:00,12/13/2019 23:00,12/13/2019 23:00,-0.0021,0.0001,518.67,642.73,1590.24,1405.31,555.09,2388.13,9055.68,47.13,521.91,2388.04,8138.23,8.3772,391,39,23.4601,76.555,0
12/14/2019 0:00,12/14/2019 0:00,12/14/2019 0:00,-0.0012,-0.0001,518.67,642.18,1589.92,1399.38,554.68,2388.06,9052.26,47.25,521.9,2387.99,8133.32,8.4383,393,39,23.302,76.555,0
12/14/2019 1:00,12/14/2019 1:00,12/14/2019 1:00,-0.0037,-0.0002,518.67,641.78,1587.86,1402.19,553.44,2388.04,9049.28,47.37,522.2,2388.01,8136.81,8.415,392,39.02,23.3331,76.555,0
12/14/2019 2:00,12/14/2019 2:00,12/14/2019 2:00,0.0033,0.0004,518.67,642.33,1588.02,1404.39,554.09,2388.02,9053.42,47.39,522.02,2388.07,8140.59,8.4025,392,39.23,23.3367,76.555,0
12/14/2019 3:00,12/14/2019 3:00,12/14/2019 3:00,0.0035,0,518.67,642.23,1585.36,1404.41,553.44,2388.1,9052.87,47.39,522.08,2388.04,8133.4,8.4029,393,38.86,23.4146,76.555,0
12/14/2019 4:00,12/14/2019 4:00,12/14/2019 4:00,0.0009,-0.0004,518.67,642.24,1588.28,1399.8,553.78,2388.01,9057.28,47.17,522.16,2388.04,8140.65,8.4089,393,39.14,23.3247,76.555,0
12/14/2019 5:00,12/14/2019 5:00,12/14/2019 5:00,-0.0032,0.0003,518.67,642.17,1588.47,1396.92,555.14,2388.06,9054.45,47.24,521.96,2388.07,8134.4,8.4001,391,39,23.4363,76.555,0
12/14/2019 6:00,12/14/2019 6:00,12/14/2019 6:00,0.0011,0.0001,518.67,642.25,1586.85,1406.96,553.99,2388.04,9047.6,47.28,522.09,2388.05,8134.15,8.3834,391,38.92,23.4605,76.555,0
12/14/2019 7:00,12/14/2019 7:00,12/14/2019 7:00,0.0025,0.0002,518.67,641.73,1585.31,1400.57,554.1,2388,9053.61,47.44,522.68,2388.04,8139.17,8.4454,392,38.81,23.3417,76.555,0
12/14/2019 8:00,12/14/2019 8:00,12/14/2019 8:00,0.0022,-0.0002,518.67,642.46,1585.79,1400.41,554.07,2388.08,9050.11,47.45,522.25,2388.02,8136.25,8.4169,392,39.05,23.4,76.555,0
12/14/2019 9:00,12/14/2019 9:00,12/14/2019 9:00,-0.0003,-0.0001,518.67,642.11,1586.98,1402.42,554.02,2388.07,9057.08,47.24,522.12,2388.06,8136.05,8.4479,392,38.93,23.3624,76.555,0
12/14/2019 10:00,12/14/2019 10:00,12/14/2019 10:00,-0.0001,0.0001,518.67,642.06,1589.44,1406.32,553.43,2388.04,9053.93,47.45,521.68,2388.02,8140.15,8.426,391,38.97,23.4172,76.555,0
12/14/2019 11:00,12/14/2019 11:00,12/14/2019 11:00,-0.0006,0.0001,518.67,642.2,1580.3,1399.63,554.17,2388.06,9055.88,47.25,521.9,2387.95,8138.84,8.4216,391,38.98,23.3393,76.555,0
12/14/2019 12:00,12/14/2019 12:00,12/14/2019 12:00,-0.0043,-0.0001,518.67,642.52,1590.43,1405.14,553.47,2388.06,9052.05,47.23,521.43,2388.03,8134.96,8.4099,393,38.92,23.4772,76.555,0
12/14/2019 13:00,12/14/2019 13:00,12/14/2019 13:00,0,-0.0005,518.67,642.2,1583.89,1402.46,553.31,2388.02,9054.94,47.27,522.09,2388.02,8139.59,8.3798,392,38.87,23.3821,76.555,0
12/14/2019 14:00,12/14/2019 14:00,12/14/2019 14:00,-0.0001,-0.0001,518.67,642.43,1585.06,1397.98,554.69,2388.01,9049.58,47.46,521.84,2388.08,8133.88,8.4052,393,39.18,23.5008,76.555,0
12/14/2019 15:00,12/14/2019 15:00,12/14/2019 15:00,-0.0002,0.0004,518.67,642.37,1586.32,1409.55,554.39,2388.07,9049.64,47.17,522.16,2388.06,8136.14,8.3721,390,38.9,23.3823,76.555,0
12/14/2019 16:00,12/14/2019 16:00,12/14/2019 16:00,-0.0008,-0.0005,518.67,642.55,1588.36,1400.17,553.87,2388.07,9063.58,47.46,522.11,2388.08,8135.12,8.409,392,38.96,23.3704,76.555,0
12/14/2019 17:00,12/14/2019 17:00,12/14/2019 17:00,-0.0036,0.0004,518.67,642.63,1584.23,1401.12,553.73,2388.05,9060.73,47.25,522.16,2388.07,8141.63,8.4407,391,39.03,23.4205,76.555,0
12/14/2019 18:00,12/14/2019 18:00,12/14/2019 18:00,0.0029,-0.0003,518.67,642.09,1588.54,1403.83,554.7,2388.06,9048.29,47.26,521.71,2388.08,8134.98,8.4109,392,39,23.2943,76.555,0
12/14/2019 19:00,12/14/2019 19:00,12/14/2019 19:00,0.0033,-0.0002,518.67,641.86,1586.88,1400.9,554.04,2388.07,9058.33,47.24,521.95,2388.03,8135.76,8.4311,392,39.04,23.3896,76.555,0
12/14/2019 20:00,12/14/2019 20:00,12/14/2019 20:00,-0.0011,0.0002,518.67,642.3,1582.73,1404.43,554.43,2388.03,9051.48,47.24,521.52,2388.02,8132.67,8.4522,393,39.03,23.4095,76.555,0
12/14/2019 21:00,12/14/2019 21:00,12/14/2019 21:00,-0.0045,-0.0004,518.67,642.06,1582.45,1401.48,554.5,2388.07,9057.16,47.45,522.25,2387.99,8139.69,8.4125,392,38.87,23.3991,76.555,0
12/14/2019 22:00,12/14/2019 22:00,12/14/2019 22:00,-0.001,-0.0005,518.67,642.21,1578.77,1408.2,553.91,2388.1,9052.41,47.19,522.26,2388.02,8136.45,8.4083,392,38.95,23.2647,76.555,0
12/14/2019 23:00,12/14/2019 23:00,12/14/2019 23:00,-0.0029,-0.0004,518.67,642.87,1589.73,1401.77,554.08,2388.07,9055.61,47.38,521.98,2388.03,8132.53,8.3872,392,39.07,23.3389,76.555,0
12/15/2019 0:00,12/15/2019 0:00,12/15/2019 0:00,0.0047,0,518.67,642.27,1581.92,1403.32,554.07,2388.05,9052.92,47.42,522.22,2388.04,8135.94,8.4388,390,38.84,23.3346,76.555,0
12/15/2019 1:00,12/15/2019 1:00,12/15/2019 1:00,-0.0007,-0.0003,518.67,641.98,1582.06,1399.16,554.08,2388.02,9052.91,47.35,522.13,2388.05,8136.94,8.3883,393,39.05,23.3805,76.555,0
12/15/2019 2:00,12/15/2019 2:00,12/15/2019 2:00,0.0025,0.0002,518.67,642.04,1584.51,1406.12,554.48,2388.07,9052.38,47.34,521.56,2388.12,8133.6,8.4145,393,38.91,23.3726,76.555,0
12/15/2019 3:00,12/15/2019 3:00,12/15/2019 3:00,-0.0021,0.0003,518.67,642.2,1580.8,1402.32,554.01,2388.03,9051.35,47.37,522.12,2388.01,8132.23,8.434,390,38.86,23.3379,76.555,0
12/15/2019 4:00,12/15/2019 4:00,12/15/2019 4:00,0.0024,0.0004,518.67,642.28,1585.34,1398.11,554.05,2387.98,9055.49,47.43,521.98,2388.04,8136.3,8.4416,392,38.9,23.4631,76.555,0
12/15/2019 5:00,12/15/2019 5:00,12/15/2019 5:00,0.0036,-0.0003,518.67,642.52,1585.86,1409.21,554.28,2388.15,9053.39,47.29,521.78,2388.04,8140.85,8.415,392,38.83,23.3784,76.555,0
12/15/2019 6:00,12/15/2019 6:00,12/15/2019 6:00,-0.003,0.0001,518.67,642.65,1585.48,1403.34,553.15,2388.07,9053.11,47.37,521.96,2388.1,8139.08,8.4127,394,38.9,23.3868,76.555,0
12/15/2019 7:00,12/15/2019 7:00,12/15/2019 7:00,0.0004,-0.0004,518.67,642.04,1585.57,1399.98,553.75,2388.05,9054.37,47.4,522.29,2388.01,8137.54,8.4147,392,38.95,23.373,76.555,0
12/15/2019 8:00,12/15/2019 8:00,12/15/2019 8:00,0.0005,0.0004,518.67,642.08,1583.97,1411.24,554.01,2388.07,9061.51,47.31,521.93,2388.11,8129.21,8.4031,393,38.97,23.3593,76.555,0
12/15/2019 9:00,12/15/2019 9:00,12/15/2019 9:00,0.0009,0.0003,518.67,642.58,1590.24,1403.07,553.38,2388.07,9053.88,47.31,521.57,2388.1,8135.62,8.4139,391,39.03,23.4087,76.555,0
12/15/2019 10:00,12/15/2019 10:00,12/15/2019 10:00,0.0009,-0.0004,518.67,642.75,1588.29,1405.36,553.75,2388.02,9052.99,47.41,522.08,2388.06,8141.39,8.394,392,38.91,23.4169,76.555,0
12/15/2019 11:00,12/15/2019 11:00,12/15/2019 11:00,0.0037,0.0002,518.67,641.92,1587.56,1408.64,553.69,2388.05,9053.49,47.36,521.55,2388.09,8141.47,8.4025,394,38.8,23.3443,76.555,0
12/15/2019 12:00,12/15/2019 12:00,12/15/2019 12:00,-0.0004,0.0002,518.67,642.16,1587.85,1403.45,554.54,2388.05,9055.75,47.47,521.63,2388.14,8135.53,8.4156,393,39,23.3487,76.555,0
12/15/2019 13:00,12/15/2019 13:00,12/15/2019 13:00,0.0009,0.0002,518.67,642.32,1586.97,1407.02,552.94,2388.12,9053.43,47.3,521.69,2388.12,8132.33,8.4214,394,38.78,23.2726,76.555,0
12/15/2019 14:00,12/15/2019 14:00,12/15/2019 14:00,-0.001,-0.0002,518.67,642.5,1591.84,1400.5,553.72,2388.07,9051.93,47.42,521.95,2388.1,8132.82,8.4199,392,38.93,23.416,76.555,0
12/15/2019 15:00,12/15/2019 15:00,12/15/2019 15:00,0.002,0.0002,518.67,642.67,1588.77,1404.07,553.81,2388.04,9056.54,47.46,521.21,2388.08,8139.97,8.4394,392,39.11,23.322,76.555,0
12/15/2019 16:00,12/15/2019 16:00,12/15/2019 16:00,0.0011,0,518.67,642.47,1585.17,1403.23,553.78,2388.17,9051.81,47.36,522.43,2388.06,8135.66,8.4087,393,38.98,23.4039,76.555,0
12/15/2019 17:00,12/15/2019 17:00,12/15/2019 17:00,-0.0011,0.0002,518.67,643.17,1582.12,1402.84,553.44,2388.07,9064.11,47.33,521.9,2388.11,8136.75,8.4451,394,38.84,23.2177,76.555,0
12/15/2019 18:00,12/15/2019 18:00,12/15/2019 18:00,-0.0014,0.0002,518.67,642.13,1584.44,1399.44,553.9,2388.04,9053.47,47.33,522.32,2388.04,8139.43,8.428,392,38.97,23.334,76.555,0
12/15/2019 19:00,12/15/2019 19:00,12/15/2019 19:00,0.0012,-0.0005,518.67,642.71,1583.89,1393.69,553.58,2388.05,9055.71,47.46,521.99,2388.05,8135.62,8.4104,393,38.87,23.3845,76.555,0
12/15/2019 20:00,12/15/2019 20:00,12/15/2019 20:00,-0.003,0.0004,518.67,642.5,1577.56,1401.69,553.51,2388.11,9056,47.42,522.31,2388.03,8130.49,8.4132,392,38.82,23.3068,76.555,0
12/15/2019 21:00,12/15/2019 21:00,12/15/2019 21:00,0.0004,0.0002,518.67,642.39,1585.15,1405.57,554.06,2388.12,9051.01,47.48,521.82,2388.15,8136.95,8.414,392,38.81,23.3585,76.555,0
12/15/2019 22:00,12/15/2019 22:00,12/15/2019 22:00,0.0001,0.0004,518.67,642.69,1583.95,1406.2,553.74,2388.04,9051.36,47.35,521.68,2388.07,8135.43,8.4402,392,38.92,23.4649,76.555,0
12/15/2019 23:00,12/15/2019 23:00,12/15/2019 23:00,0.0011,0.0004,518.67,642.1,1591.24,1405.65,553.09,2388.08,9053.42,47.4,521.6,2388.08,8132.36,8.426,391,38.73,23.3867,76.555,0
12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,0.0048,-0.0001,518.67,642.76,1592.55,1404.41,554.03,2388.13,9050.77,47.41,521.58,2388.13,8134.51,8.4383,391,38.97,23.3763,76.555,0
12/16/2019 1:00,12/16/2019 1:00,12/16/2019 1:00,-0.0013,0,518.67,642.22,1580.76,1404.92,554.57,2388.09,9053.86,47.48,521.86,2388.1,8132.32,8.4103,392,38.96,23.374,76.555,0
12/16/2019 2:00,12/16/2019 2:00,12/16/2019 2:00,-0.0007,0.0004,518.67,642.21,1590.18,1398.6,553.35,2388.09,9055.43,47.27,521.47,2388.03,8136.14,8.3923,391,38.99,23.3109,76.555,0
12/16/2019 3:00,12/16/2019 3:00,12/16/2019 3:00,0.0009,0.0004,518.67,642.8,1587.91,1405.41,553.21,2388.12,9058.88,47.28,521.4,2388.14,8134.68,8.4353,394,38.88,23.2303,76.555,0
12/16/2019 4:00,12/16/2019 4:00,12/16/2019 4:00,-0.0046,0.0001,518.67,641.59,1584.45,1403.74,553.57,2388.06,9051.32,47.54,521.54,2388.12,8134.73,8.4122,393,38.92,23.3222,76.555,0
12/16/2019 5:00,12/16/2019 5:00,12/16/2019 5:00,-0.002,-0.0002,518.67,642.46,1591.85,1402.12,553.14,2388.07,9053.65,47.24,521.73,2388.07,8131.89,8.4389,393,38.84,23.3565,76.555,0
12/16/2019 6:00,12/16/2019 6:00,12/16/2019 6:00,0.0018,0.0002,518.67,642.38,1584.15,1397.85,553.67,2388.11,9050.16,47.58,521.4,2388.09,8138.21,8.4158,392,38.87,23.239,76.555,0
12/16/2019 7:00,12/16/2019 7:00,12/16/2019 7:00,0.0046,-0.0003,518.67,642.48,1585.04,1411.13,553.7,2388.09,9051.8,47.51,522.04,2388.11,8135.8,8.4359,393,38.94,23.2181,76.555,0
12/16/2019 8:00,12/16/2019 8:00,12/16/2019 8:00,0.0015,0.0004,518.67,642.62,1586.4,1402.99,554.25,2388.1,9052.84,47.4,521.96,2388.1,8136.91,8.4335,393,38.71,23.3434,76.555,0
12/16/2019 9:00,12/16/2019 9:00,12/16/2019 9:00,-0.0001,-0.0005,518.67,642.44,1583.32,1401.2,553.82,2388.05,9063.43,47.63,521.67,2388.14,8137.88,8.4131,392,38.85,23.2844,76.555,0
12/16/2019 10:00,12/16/2019 10:00,12/16/2019 10:00,-0.0003,0.0002,518.67,642.6,1582.49,1400.71,553.95,2388.1,9053.14,47.39,521.68,2388.12,8133.38,8.4041,392,38.89,23.3426,76.555,0
12/16/2019 11:00,12/16/2019 11:00,12/16/2019 11:00,-0.0017,0.0004,518.67,642.9,1589.89,1407.53,553.87,2388.09,9052.8,47.55,521.32,2388.06,8129.85,8.4106,394,38.82,23.3133,76.555,0
12/16/2019 12:00,12/16/2019 12:00,12/16/2019 12:00,-0.002,-0.0002,518.67,642.46,1580.98,1402.51,552.63,2388.05,9049.85,47.57,521.71,2388.15,8137.14,8.4515,393,38.88,23.323,76.555,0
12/16/2019 13:00,12/16/2019 13:00,12/16/2019 13:00,-0.0031,-0.0004,518.67,642.83,1586.39,1401.37,553.39,2388.15,9058.14,47.63,521.37,2388.11,8130.76,8.4777,392,38.76,23.449,76.555,0
12/16/2019 14:00,12/16/2019 14:00,12/16/2019 14:00,0.0004,-0.0004,518.67,642.95,1591.72,1412.68,553.31,2388.12,9057.54,47.55,521.15,2388.11,8135.19,8.4393,392,38.93,23.3196,76.555,0
12/16/2019 15:00,12/16/2019 15:00,12/16/2019 15:00,-0.0023,-0.0004,518.67,642.67,1585.19,1411.71,553.8,2388.07,9049.13,47.48,521.89,2388.1,8131.35,8.4325,394,38.93,23.3142,76.555,0
12/16/2019 16:00,12/16/2019 16:00,12/16/2019 16:00,0.0015,0.0004,518.67,642.98,1584.45,1410.57,553.46,2388.11,9049.1,47.49,521.11,2388.11,8132.43,8.4309,393,38.87,23.2644,76.555,0
12/16/2019 17:00,12/16/2019 17:00,12/16/2019 17:00,-0.0032,-0.0005,518.67,643.18,1587.55,1406.15,553.72,2388.08,9057.82,47.28,521.12,2388.04,8136.87,8.4224,393,38.91,23.2202,76.555,0
12/16/2019 18:00,12/16/2019 18:00,12/16/2019 18:00,0.0035,-0.0002,518.67,642.75,1585.17,1403.9,553.52,2388.08,9053.33,47.31,521.42,2388.13,8133.5,8.4139,393,38.69,23.2168,76.555,0
12/16/2019 19:00,12/16/2019 19:00,12/16/2019 19:00,-0.0003,0,518.67,642.68,1590.81,1407.72,553.56,2388.06,9056.16,47.6,521.37,2388.13,8131.76,8.4363,394,38.99,23.2953,76.555,0
12/16/2019 20:00,12/16/2019 20:00,12/16/2019 20:00,-0.0009,-0.0003,518.67,642.36,1587.43,1405.78,553.63,2388.1,9046.28,47.51,521.73,2388.1,8130.64,8.4532,392,38.83,23.2707,76.555,0
12/16/2019 21:00,12/16/2019 21:00,12/16/2019 21:00,0.0037,0.0001,518.67,642.38,1585.08,1403.53,553.62,2388.11,9060.03,47.51,521.55,2388.12,8130.7,8.4306,392,38.91,23.3228,76.555,0
12/16/2019 22:00,12/16/2019 22:00,12/16/2019 22:00,-0.0002,-0.0005,518.67,642.58,1587.68,1406.05,553.19,2388.08,9044.78,47.62,521.35,2388.12,8128.64,8.4149,393,38.78,23.3543,76.555,0
12/16/2019 23:00,12/16/2019 23:00,12/16/2019 23:00,0.0015,-0.0001,518.67,643,1591.15,1413.65,553.36,2388.11,9046.38,47.38,521.18,2388.09,8128.07,8.4242,393,38.77,23.3007,76.555,0
12/17/2019 0:00,12/17/2019 0:00,12/17/2019 0:00,0.0027,0.0002,518.67,642.12,1591.63,1402.5,553.31,2388.11,9049.39,47.68,521.44,2388.11,8133.82,8.4455,392,38.8,23.3424,76.555,0
12/17/2019 1:00,12/17/2019 1:00,12/17/2019 1:00,-0.0001,-0.0003,518.67,642.36,1587.03,1411.24,553.64,2388.1,9051.92,47.49,521.54,2388.11,8131.8,8.4129,394,38.58,23.4398,76.555,0
12/17/2019 2:00,12/17/2019 2:00,12/17/2019 2:00,0.0005,-0.0002,518.67,642.79,1585.79,1412.85,554.72,2388.13,9045.47,47.64,521.42,2388.17,8130.45,8.4098,394,38.85,23.3574,76.555,0
12/17/2019 3:00,12/17/2019 3:00,12/17/2019 3:00,0.0041,0.0003,518.67,642.69,1595.21,1411.83,553.4,2388.12,9046.6,47.55,520.95,2388.06,8130.9,8.4531,394,38.78,23.3753,76.555,0
12/17/2019 4:00,12/17/2019 4:00,12/17/2019 4:00,-0.0015,-0.0003,518.67,642.98,1582.31,1404.12,552.98,2388.15,9050.87,47.62,521.31,2388.11,8132.08,8.421,393,38.97,23.2154,76.555,0
12/17/2019 5:00,12/17/2019 5:00,12/17/2019 5:00,-0.0034,-0.0002,518.67,642.77,1588.31,1408.88,553.24,2388.1,9050.13,47.4,521.24,2388.1,8130.52,8.4873,392,38.83,23.3625,76.555,0
12/17/2019 6:00,12/17/2019 6:00,12/17/2019 6:00,0.0021,-0.0003,518.67,642.83,1592.39,1413.02,552.58,2388.08,9054.22,47.64,521.88,2388.09,8129.97,8.427,392,38.83,23.238,76.555,0
12/17/2019 7:00,12/17/2019 7:00,12/17/2019 7:00,-0.0006,0.0005,518.67,642.69,1592.13,1407.27,552.66,2388.22,9047.45,47.54,521.25,2388.13,8129.29,8.4794,393,38.8,23.2749,76.555,0
12/17/2019 8:00,12/17/2019 8:00,12/17/2019 8:00,0.0034,0.0004,518.67,642.62,1588.84,1402.82,553.22,2388.15,9043.64,47.4,520.89,2388.12,8134.64,8.4719,394,38.8,23.2736,76.555,0
12/17/2019 9:00,12/17/2019 9:00,12/17/2019 9:00,-0.0025,-0.0005,518.67,642.35,1595.45,1406.14,553.15,2388.13,9052.16,47.47,521.33,2388.15,8136.14,8.4866,393,38.9,23.3245,76.555,0
12/17/2019 10:00,12/17/2019 10:00,12/17/2019 10:00,0.0034,-0.0001,518.67,642.09,1584.69,1412.63,553.72,2388.12,9049.24,47.57,521.23,2388.14,8133.39,8.4433,393,38.78,23.3295,76.555,0
12/17/2019 11:00,12/17/2019 11:00,12/17/2019 11:00,-0.002,-0.0002,518.67,642.44,1597.68,1408.76,552.76,2388.13,9048.12,47.51,520.99,2388.13,8126.43,8.4494,394,38.86,23.2969,76.555,0
12/17/2019 12:00,12/17/2019 12:00,12/17/2019 12:00,0.0013,-0.0003,518.67,643.04,1588.09,1412.27,553.06,2388.13,9054.29,47.65,521.33,2388.15,8128.45,8.4721,392,38.8,23.3426,76.555,0
12/17/2019 13:00,12/17/2019 13:00,12/17/2019 13:00,-0.001,0.0001,518.67,642.86,1587.92,1406.44,553.2,2388.15,9054.57,47.54,520.92,2388.13,8128.56,8.4461,393,38.81,23.3773,76.555,0
12/17/2019 14:00,12/17/2019 14:00,12/17/2019 14:00,-0.0019,-0.0004,518.67,642.39,1589.28,1403.67,553.82,2388.17,9054.62,47.61,521.35,2388.19,8126.98,8.4698,393,38.64,23.3072,76.555,0
12/17/2019 15:00,12/17/2019 15:00,12/17/2019 15:00,-0.0044,-0.0003,518.67,642.76,1595.41,1414.82,552.25,2388.13,9054.96,47.71,520.44,2388.12,8128.33,8.4345,393,38.75,23.1839,76.555,0
12/17/2019 16:00,12/17/2019 16:00,12/17/2019 16:00,-0.0016,-0.0002,518.67,642.65,1585.03,1402.03,553.07,2388.15,9053.09,47.68,521.11,2388.19,8130.33,8.4525,395,38.79,23.2531,76.555,0
12/17/2019 17:00,12/17/2019 17:00,12/17/2019 17:00,-0.0025,0.0003,518.67,642.93,1590.32,1411.59,553.43,2388.11,9052.22,47.47,521.46,2388.16,8133.73,8.4636,394,38.73,23.2484,76.555,0
12/17/2019 18:00,12/17/2019 18:00,12/17/2019 18:00,0.0023,0.0004,518.67,642.07,1595.52,1413.1,552.94,2388.15,9045.46,47.72,521.36,2388.15,8129.15,8.5107,394,38.77,23.3062,76.555,0
12/17/2019 19:00,12/17/2019 19:00,12/17/2019 19:00,-0.0004,-0.0004,518.67,642.51,1594.18,1413.16,553.33,2388.15,9047.54,47.82,521.22,2388.12,8129.03,8.4583,393,38.8,23.2131,76.555,0
12/17/2019 20:00,12/17/2019 20:00,12/17/2019 20:00,0.0025,0.0004,518.67,643.36,1595.29,1417.67,552.83,2388.12,9048.3,47.55,520.49,2388.16,8130.93,8.4671,395,38.74,23.2038,76.555,0
12/17/2019 21:00,12/17/2019 21:00,12/17/2019 21:00,0.0015,-0.0002,518.67,643.33,1598.98,1415.39,552.57,2388.16,9054.98,47.73,520.84,2388.2,8127.92,8.4766,394,38.68,23.3106,76.555,0
12/17/2019 22:00,12/17/2019 22:00,12/17/2019 22:00,-0.0013,0.0002,518.67,643.11,1592.69,1419.71,552.96,2388.14,9045.91,47.5,521.27,2388.22,8128.81,8.5115,394,38.74,23.1463,76.555,0
12/17/2019 23:00,12/17/2019 23:00,12/17/2019 23:00,0.0001,0.0004,518.67,643.09,1603.7,1413.41,552.57,2388.15,9042.18,47.78,520.98,2388.15,8127.85,8.4817,393,38.69,23.2519,76.555,0
12/18/2019 0:00,12/18/2019 0:00,12/18/2019 0:00,0.0018,0,518.67,642.89,1596.93,1414.79,552.79,2388.18,9047.62,47.88,520.66,2388.16,8120.38,8.4423,393,38.72,23.2878,76.555,0
12/18/2019 1:00,12/18/2019 1:00,12/18/2019 1:00,-0.0009,-0.0001,518.67,643.15,1592.42,1421.28,552.36,2388.17,9046.69,47.71,521.2,2388.16,8127.8,8.465,394,38.7,23.2318,76.555,0
12/18/2019 2:00,12/18/2019 2:00,12/18/2019 2:00,0.0011,-0.0005,518.67,642.86,1598.37,1408.48,552.4,2388.18,9048.7,47.7,520.61,2388.15,8124.14,8.4737,396,38.68,23.2236,76.555,0
12/18/2019 3:00,12/18/2019 3:00,12/18/2019 3:00,-0.0026,0.0003,518.67,642.85,1592.66,1412.74,552.81,2388.21,9046.09,47.93,520.49,2388.15,8127.53,8.4492,393,38.6,23.3449,76.555,0
12/18/2019 4:00,12/18/2019 4:00,12/18/2019 4:00,-0.0014,-0.0002,518.67,642.66,1596.4,1425.33,553.01,2388.16,9048.48,47.66,520.68,2388.21,8127.14,8.4569,394,38.61,23.1938,76.555,0
12/18/2019 5:00,12/18/2019 5:00,12/18/2019 5:00,0.0019,-0.0001,518.67,642.85,1593.96,1415.62,552.97,2388.18,9047.99,48.04,520.74,2388.21,8125.55,8.496,394,38.63,23.2427,76.555,0
12/18/2019 6:00,12/18/2019 6:00,12/18/2019 6:00,0.0021,-0.0005,518.67,642.78,1591.34,1416.44,552.46,2388.2,9043.3,47.72,520.48,2388.15,8125.09,8.4669,394,38.75,23.2095,76.555,0
12/18/2019 7:00,12/18/2019 7:00,12/18/2019 7:00,0.0015,0.0001,518.67,643.4,1587.33,1422.57,552.5,2388.15,9041.96,47.61,521.16,2388.14,8125.49,8.4596,396,38.88,23.2559,76.555,0
